Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s^2),Drag coefficient
10.491,555.55,4.4043,-9.8011,0.99421
10.492,555.55,4.3945,-9.8011,0.9945
10.493,555.56,4.3847,-9.801,0.99478
10.494,555.56,4.3749,-9.801,0.99507
10.495,555.57,4.3651,-9.8009,0.99536
10.496,555.57,4.3553,-9.8009,0.99564
10.497,555.57,4.3455,-9.8009,0.99593
10.498,555.58,4.3357,-9.8008,0.99622
10.499,555.58,4.3259,-9.8008,0.99651
10.5,555.59,4.3161,-9.8007,0.9968
10.501,555.59,4.3063,-9.8007,0.9971
10.502,555.6,4.2965,-9.8006,0.99739
10.503,555.6,4.2867,-9.8006,0.99768
10.504,555.6,4.2769,-9.8006,0.99798
10.505,555.61,4.2671,-9.8005,0.99827
10.506,555.61,4.2573,-9.8005,0.99857
10.507,555.62,4.2475,-9.8004,0.99887
10.508,555.62,4.2377,-9.8004,0.99916
10.509,555.63,4.2279,-9.8003,0.99946
10.51,555.63,4.2181,-9.8003,0.99976
10.511,555.63,4.2083,-9.8003,1.0001
10.512,555.64,4.1985,-9.8002,1.0004
10.513,555.64,4.1887,-9.8002,1.0007
10.514,555.65,4.1789,-9.8001,1.001
10.515,555.65,4.1691,-9.8001,1.0013
10.516,555.65,4.1593,-9.8,1.0016
10.517,555.66,4.1495,-9.8,1.0019
10.518,555.66,4.1397,-9.8,1.0022
10.519,555.67,4.1299,-9.7999,1.0025
10.52,555.67,4.1201,-9.7999,1.0028
10.521,555.68,4.1103,-9.7998,1.0031
10.522,555.68,4.1005,-9.7998,1.0034
10.523,555.68,4.0907,-9.7998,1.0037
10.524,555.69,4.0809,-9.7997,1.0041
10.525,555.69,4.0711,-9.7997,1.0044
10.526,555.7,4.0613,-9.7996,1.0047
10.527,555.7,4.0515,-9.7996,1.005
10.528,555.7,4.0417,-9.7995,1.0053
10.529,555.71,4.0319,-9.7995,1.0056
10.53,555.71,4.0221,-9.7995,1.006
10.531,555.72,4.0123,-9.7994,1.0063
10.532,555.72,4.0025,-9.7994,1.0066
10.533,555.72,3.9927,-9.7993,1.0069
10.534,555.73,3.9829,-9.7993,1.0073
10.535,555.73,3.9731,-9.7993,1.0076
10.536,555.74,3.9633,-9.7992,1.0079
10.537,555.74,3.9535,-9.7992,1.0082
10.538,555.74,3.9437,-9.7991,1.0086
10.539,555.75,3.9339,-9.7991,1.0089
10.54,555.75,3.9241,-9.7991,1.0092
10.541,555.76,3.9143,-9.799,1.0095
10.542,555.76,3.9045,-9.799,1.0099
10.543,555.76,3.8947,-9.7989,1.0102
10.544,555.77,3.8849,-9.7989,1.0105
10.545,555.77,3.8751,-9.7989,1.0109
10.546,555.78,3.8653,-9.7988,1.0112
10.547,555.78,3.8555,-9.7988,1.0116
10.548,555.78,3.8457,-9.7987,1.0119
10.549,555.79,3.8359,-9.7987,1.0122
10.55,555.79,3.8261,-9.7987,1.0126
10.551,555.79,3.8163,-9.7986,1.0129
10.552,555.8,3.8065,-9.7986,1.0133
10.553,555.8,3.7967,-9.7985,1.0136
10.554,555.81,3.7869,-9.7985,1.0139
10.555,555.81,3.7771,-9.7985,1.0143
10.556,555.81,3.7673,-9.7984,1.0146
10.557,555.82,3.7575,-9.7984,1.015
10.558,555.82,3.7477,-9.7983,1.0153
10.559,555.82,3.7379,-9.7983,1.0157
10.56,555.83,3.7282,-9.7983,1.016
10.561,555.83,3.7184,-9.7982,1.0164
10.562,555.84,3.7086,-9.7982,1.0168
10.563,555.84,3.6988,-9.7982,1.0171
10.564,555.84,3.689,-9.7981,1.0175
10.565,555.85,3.6792,-9.7981,1.0178
10.566,555.85,3.6694,-9.798,1.0182
10.567,555.85,3.6596,-9.798,1.0186
10.568,555.86,3.6498,-9.798,1.0189
10.569,555.86,3.64,-9.7979,1.0193
10.57,555.86,3.6302,-9.7979,1.0196
10.571,555.87,3.6204,-9.7979,1.02
10.572,555.87,3.6106,-9.7978,1.0204
10.573,555.88,3.6008,-9.7978,1.0207
10.574,555.88,3.591,-9.7977,1.0211
10.575,555.88,3.5812,-9.7977,1.0215
10.576,555.89,3.5714,-9.7977,1.0219
10.577,555.89,3.5616,-9.7976,1.0222
10.578,555.89,3.5518,-9.7976,1.0226
10.579,555.9,3.542,-9.7976,1.023
10.58,555.9,3.5322,-9.7975,1.0234
10.581,555.9,3.5224,-9.7975,1.0238
10.582,555.91,3.5126,-9.7975,1.0241
10.583,555.91,3.5028,-9.7974,1.0245
10.584,555.91,3.493,-9.7974,1.0249
10.585,555.92,3.4832,-9.7973,1.0253
10.586,555.92,3.4734,-9.7973,1.0257
10.587,555.93,3.4636,-9.7973,1.0261
10.588,555.93,3.4538,-9.7972,1.0265
10.589,555.93,3.444,-9.7972,1.0268
10.59,555.94,3.4342,-9.7972,1.0272
10.591,555.94,3.4244,-9.7971,1.0276
10.592,555.94,3.4146,-9.7971,1.028
10.593,555.95,3.4048,-9.7971,1.0284
10.594,555.95,3.395,-9.797,1.0288
10.595,555.95,3.3852,-9.797,1.0292
10.596,555.96,3.3754,-9.797,1.0296
10.597,555.96,3.3656,-9.7969,1.03
10.598,555.96,3.3558,-9.7969,1.0304
10.599,555.97,3.346,-9.7968,1.0308
10.6,555.97,3.3363,-9.7968,1.0313
10.601,555.97,3.3265,-9.7968,1.0317
10.602,555.98,3.3167,-9.7967,1.0321
10.603,555.98,3.3069,-9.7967,1.0325
10.604,555.98,3.2971,-9.7967,1.0329
10.605,555.99,3.2873,-9.7966,1.0333
10.606,555.99,3.2775,-9.7966,1.0337
10.607,555.99,3.2677,-9.7966,1.0342
10.608,556,3.2579,-9.7965,1.0346
10.609,556,3.2481,-9.7965,1.035
10.61,556,3.2383,-9.7965,1.0354
10.611,556.01,3.2285,-9.7964,1.0358
10.612,556.01,3.2187,-9.7964,1.0363
10.613,556.01,3.2089,-9.7964,1.0367
10.614,556.02,3.1991,-9.7963,1.0371
10.615,556.02,3.1893,-9.7963,1.0376
10.616,556.02,3.1795,-9.7963,1.038
10.617,556.02,3.1697,-9.7962,1.0384
10.618,556.03,3.1599,-9.7962,1.0389
10.619,556.03,3.1501,-9.7962,1.0393
10.62,556.03,3.1403,-9.7961,1.0398
10.621,556.04,3.1305,-9.7961,1.0402
10.622,556.04,3.1207,-9.7961,1.0407
10.623,556.04,3.1109,-9.796,1.0411
10.624,556.05,3.1011,-9.796,1.0416
10.625,556.05,3.0913,-9.796,1.042
10.626,556.05,3.0815,-9.7959,1.0425
10.627,556.06,3.0717,-9.7959,1.0429
10.628,556.06,3.062,-9.7959,1.0434
10.629,556.06,3.0522,-9.7958,1.0438
10.63,556.07,3.0424,-9.7958,1.0443
10.631,556.07,3.0326,-9.7958,1.0448
10.632,556.07,3.0228,-9.7957,1.0452
10.633,556.07,3.013,-9.7957,1.0457
10.634,556.08,3.0032,-9.7957,1.0462
10.635,556.08,2.9934,-9.7957,1.0466
10.636,556.08,2.9836,-9.7956,1.0471
10.637,556.09,2.9738,-9.7956,1.0476
10.638,556.09,2.964,-9.7956,1.0481
10.639,556.09,2.9542,-9.7955,1.0485
10.64,556.1,2.9444,-9.7955,1.049
10.641,556.1,2.9346,-9.7955,1.0495
10.642,556.1,2.9248,-9.7954,1.05
10.643,556.1,2.915,-9.7954,1.0505
10.644,556.11,2.9052,-9.7954,1.051
10.645,556.11,2.8954,-9.7953,1.0515
10.646,556.11,2.8856,-9.7953,1.052
10.647,556.12,2.8758,-9.7953,1.0524
10.648,556.12,2.866,-9.7952,1.0529
10.649,556.12,2.8562,-9.7952,1.0534
10.65,556.12,2.8465,-9.7952,1.054
10.651,556.13,2.8367,-9.7952,1.0545
10.652,556.13,2.8269,-9.7951,1.055
10.653,556.13,2.8171,-9.7951,1.0555
10.654,556.14,2.8073,-9.7951,1.056
10.655,556.14,2.7975,-9.795,1.0565
10.656,556.14,2.7877,-9.795,1.057
10.657,556.14,2.7779,-9.795,1.0575
10.658,556.15,2.7681,-9.7949,1.0581
10.659,556.15,2.7583,-9.7949,1.0586
10.66,556.15,2.7485,-9.7949,1.0591
10.661,556.15,2.7387,-9.7949,1.0596
10.662,556.16,2.7289,-9.7948,1.0602
10.663,556.16,2.7191,-9.7948,1.0607
10.664,556.16,2.7093,-9.7948,1.0613
10.665,556.17,2.6995,-9.7947,1.0618
10.666,556.17,2.6897,-9.7947,1.0623
10.667,556.17,2.6799,-9.7947,1.0629
10.668,556.17,2.6701,-9.7947,1.0634
10.669,556.18,2.6603,-9.7946,1.064
10.67,556.18,2.6506,-9.7946,1.0645
10.671,556.18,2.6408,-9.7946,1.0651
10.672,556.18,2.631,-9.7945,1.0656
10.673,556.19,2.6212,-9.7945,1.0662
10.674,556.19,2.6114,-9.7945,1.0668
10.675,556.19,2.6016,-9.7945,1.0673
10.676,556.19,2.5918,-9.7944,1.0679
10.677,556.2,2.582,-9.7944,1.0685
10.678,556.2,2.5722,-9.7944,1.0691
10.679,556.2,2.5624,-9.7944,1.0696
10.68,556.21,2.5526,-9.7943,1.0702
10.681,556.21,2.5428,-9.7943,1.0708
10.682,556.21,2.533,-9.7943,1.0714
10.683,556.21,2.5232,-9.7942,1.072
10.684,556.22,2.5134,-9.7942,1.0726
10.685,556.22,2.5036,-9.7942,1.0732
10.686,556.22,2.4938,-9.7942,1.0738
10.687,556.22,2.484,-9.7941,1.0744
10.688,556.23,2.4743,-9.7941,1.075
10.689,556.23,2.4645,-9.7941,1.0756
10.69,556.23,2.4547,-9.7941,1.0762
10.691,556.23,2.4449,-9.794,1.0768
10.692,556.23,2.4351,-9.794,1.0774
10.693,556.24,2.4253,-9.794,1.0781
10.694,556.24,2.4155,-9.7939,1.0787
10.695,556.24,2.4057,-9.7939,1.0793
10.696,556.24,2.3959,-9.7939,1.08
10.697,556.25,2.3861,-9.7939,1.0806
10.698,556.25,2.3763,-9.7938,1.0812
10.699,556.25,2.3665,-9.7938,1.0819
10.7,556.25,2.3567,-9.7938,1.0825
10.701,556.26,2.3469,-9.7938,1.0832
10.702,556.26,2.3371,-9.7937,1.0838
10.703,556.26,2.3273,-9.7937,1.0845
10.704,556.26,2.3176,-9.7937,1.0851
10.705,556.27,2.3078,-9.7937,1.0858
10.706,556.27,2.298,-9.7936,1.0865
10.707,556.27,2.2882,-9.7936,1.0872
10.708,556.27,2.2784,-9.7936,1.0878
10.709,556.27,2.2686,-9.7936,1.0885
10.71,556.28,2.2588,-9.7935,1.0892
10.711,556.28,2.249,-9.7935,1.0899
10.712,556.28,2.2392,-9.7935,1.0906
10.713,556.28,2.2294,-9.7935,1.0913
10.714,556.29,2.2196,-9.7934,1.092
10.715,556.29,2.2098,-9.7934,1.0927
10.716,556.29,2.2,-9.7934,1.0934
10.717,556.29,2.1902,-9.7934,1.0941
10.718,556.29,2.1804,-9.7933,1.0948
10.719,556.3,2.1707,-9.7933,1.0955
10.72,556.3,2.1609,-9.7933,1.0963
10.721,556.3,2.1511,-9.7933,1.097
10.722,556.3,2.1413,-9.7933,1.0977
10.723,556.31,2.1315,-9.7932,1.0985
10.724,556.31,2.1217,-9.7932,1.0992
10.725,556.31,2.1119,-9.7932,1.1
10.726,556.31,2.1021,-9.7932,1.1007
10.727,556.31,2.0923,-9.7931,1.1015
10.728,556.32,2.0825,-9.7931,1.1022
10.729,556.32,2.0727,-9.7931,1.103
10.73,556.32,2.0629,-9.7931,1.1038
10.731,556.32,2.0531,-9.793,1.1046
10.732,556.32,2.0433,-9.793,1.1053
10.733,556.33,2.0335,-9.793,1.1061
10.734,556.33,2.0238,-9.793,1.1069
10.735,556.33,2.014,-9.793,1.1077
10.736,556.33,2.0042,-9.7929,1.1085
10.737,556.33,1.9944,-9.7929,1.1093
10.738,556.34,1.9846,-9.7929,1.1101
10.739,556.34,1.9748,-9.7929,1.111
10.74,556.34,1.965,-9.7928,1.1118
10.741,556.34,1.9552,-9.7928,1.1126
10.742,556.34,1.9454,-9.7928,1.1135
10.743,556.35,1.9356,-9.7928,1.1143
10.744,556.35,1.9258,-9.7928,1.1151
10.745,556.35,1.916,-9.7927,1.116
10.746,556.35,1.9062,-9.7927,1.1169
10.747,556.35,1.8964,-9.7927,1.1177
10.748,556.36,1.8867,-9.7927,1.1186
10.749,556.36,1.8769,-9.7927,1.1195
10.75,556.36,1.8671,-9.7926,1.1203
10.751,556.36,1.8573,-9.7926,1.1212
10.752,556.36,1.8475,-9.7926,1.1221
10.753,556.37,1.8377,-9.7926,1.123
10.754,556.37,1.8279,-9.7925,1.1239
10.755,556.37,1.8181,-9.7925,1.1249
10.756,556.37,1.8083,-9.7925,1.1258
10.757,556.37,1.7985,-9.7925,1.1267
10.758,556.37,1.7887,-9.7925,1.1276
10.759,556.38,1.7789,-9.7924,1.1286
10.76,556.38,1.7691,-9.7924,1.1295
10.761,556.38,1.7594,-9.7924,1.1305
10.762,556.38,1.7496,-9.7924,1.1314
10.763,556.38,1.7398,-9.7924,1.1324
10.764,556.38,1.73,-9.7923,1.1334
10.765,556.39,1.7202,-9.7923,1.1344
10.766,556.39,1.7104,-9.7923,1.1354
10.767,556.39,1.7006,-9.7923,1.1364
10.768,556.39,1.6908,-9.7923,1.1374
10.769,556.39,1.681,-9.7923,1.1384
10.77,556.4,1.6712,-9.7922,1.1394
10.771,556.4,1.6614,-9.7922,1.1404
10.772,556.4,1.6516,-9.7922,1.1415
10.773,556.4,1.6418,-9.7922,1.1425
10.774,556.4,1.6321,-9.7922,1.1436
10.775,556.4,1.6223,-9.7921,1.1447
10.776,556.4,1.6125,-9.7921,1.1458
10.777,556.41,1.6027,-9.7921,1.1469
10.778,556.41,1.5929,-9.7921,1.148
10.779,556.41,1.5831,-9.7921,1.1491
10.78,556.41,1.5733,-9.792,1.1502
10.781,556.41,1.5635,-9.792,1.1513
10.782,556.41,1.5537,-9.792,1.1525
10.783,556.42,1.5439,-9.792,1.1536
10.784,556.42,1.5341,-9.792,1.1548
10.785,556.42,1.5243,-9.792,1.1559
10.786,556.42,1.5145,-9.7919,1.1571
10.787,556.42,1.5048,-9.7919,1.1583
10.788,556.42,1.495,-9.7919,1.1595
10.789,556.43,1.4852,-9.7919,1.1607
10.79,556.43,1.4754,-9.7919,1.162
10.791,556.43,1.4656,-9.7919,1.1632
10.792,556.43,1.4558,-9.7918,1.1644
10.793,556.43,1.446,-9.7918,1.1657
10.794,556.43,1.4362,-9.7918,1.167
10.795,556.43,1.4264,-9.7918,1.1682
10.796,556.44,1.4166,-9.7918,1.1695
10.797,556.44,1.4068,-9.7918,1.1708
10.798,556.44,1.397,-9.7917,1.1721
10.799,556.44,1.3873,-9.7917,1.1735
10.8,556.44,1.3775,-9.7917,1.1748
10.801,556.44,1.3677,-9.7917,1.1762
10.802,556.44,1.3579,-9.7917,1.1775
10.803,556.44,1.3481,-9.7917,1.1789
10.804,556.45,1.3383,-9.7916,1.1803
10.805,556.45,1.3285,-9.7916,1.1817
10.806,556.45,1.3187,-9.7916,1.1831
10.807,556.45,1.3089,-9.7916,1.1846
10.808,556.45,1.2991,-9.7916,1.186
10.809,556.45,1.2893,-9.7916,1.1875
10.81,556.45,1.2795,-9.7916,1.189
10.811,556.46,1.2698,-9.7915,1.1905
10.812,556.46,1.26,-9.7915,1.192
10.813,556.46,1.2502,-9.7915,1.1935
10.814,556.46,1.2404,-9.7915,1.1951
10.815,556.46,1.2306,-9.7915,1.1966
10.816,556.46,1.2208,-9.7915,1.1982
10.817,556.46,1.211,-9.7914,1.1998
10.818,556.46,1.2012,-9.7914,1.2014
10.819,556.47,1.1914,-9.7914,1.203
10.82,556.47,1.1816,-9.7914,1.2047
10.821,556.47,1.1718,-9.7914,1.2063
10.822,556.47,1.162,-9.7914,1.208
10.823,556.47,1.1523,-9.7914,1.2097
10.824,556.47,1.1425,-9.7913,1.2115
10.825,556.47,1.1327,-9.7913,1.2132
10.826,556.47,1.1229,-9.7913,1.215
10.827,556.47,1.1131,-9.7913,1.2168
10.828,556.48,1.1033,-9.7913,1.2186
10.829,556.48,1.0935,-9.7913,1.2204
10.83,556.48,1.0837,-9.7913,1.2223
10.831,556.48,1.0739,-9.7913,1.2241
10.832,556.48,1.0641,-9.7912,1.226
10.833,556.48,1.0543,-9.7912,1.228
10.834,556.48,1.0446,-9.7912,1.2299
10.835,556.48,1.0348,-9.7912,1.2319
10.836,556.48,1.025,-9.7912,1.2339
10.837,556.49,1.0152,-9.7912,1.2359
10.838,556.49,1.0054,-9.7912,1.2379
10.839,556.49,0.9956,-9.7912,1.24
10.84,556.49,0.9858,-9.7911,1.2421
10.841,556.49,0.97601,-9.7911,1.2443
10.842,556.49,0.96622,-9.7911,1.2464
10.843,556.49,0.95643,-9.7911,1.2486
10.844,556.49,0.94664,-9.7911,1.2508
10.845,556.49,0.93685,-9.7911,1.2531
10.846,556.49,0.92706,-9.7911,1.2554
10.847,556.49,0.91727,-9.7911,1.2577
10.848,556.5,0.90748,-9.7911,1.2601
10.849,556.5,0.89768,-9.791,1.2625
10.85,556.5,0.88789,-9.791,1.2649
10.851,556.5,0.8781,-9.791,1.2674
10.852,556.5,0.86831,-9.791,1.2699
10.853,556.5,0.85852,-9.791,1.2724
10.854,556.5,0.84873,-9.791,1.275
10.855,556.5,0.83894,-9.791,1.2776
10.856,556.5,0.82915,-9.791,1.2803
10.857,556.5,0.81936,-9.791,1.283
10.858,556.5,0.80957,-9.7909,1.2857
10.859,556.51,0.79977,-9.7909,1.2885
10.86,556.51,0.78998,-9.7909,1.2914
10.861,556.51,0.78019,-9.7909,1.2943
10.862,556.51,0.7704,-9.7909,1.2972
10.863,556.51,0.76061,-9.7909,1.3002
10.864,556.51,0.75082,-9.7909,1.3032
10.865,556.51,0.74103,-9.7909,1.3063
10.866,556.51,0.73124,-9.7909,1.3095
10.867,556.51,0.72145,-9.7909,1.3127
10.868,556.51,0.71166,-9.7908,1.316
10.869,556.51,0.70187,-9.7908,1.3193
10.87,556.51,0.69207,-9.7908,1.3227
10.871,556.51,0.68228,-9.7908,1.3262
10.872,556.51,0.67249,-9.7908,1.3298
10.873,556.52,0.6627,-9.7908,1.3334
10.874,556.52,0.65291,-9.7908,1.3371
10.875,556.52,0.64312,-9.7908,1.3408
10.876,556.52,0.63333,-9.7908,1.3447
10.877,556.52,0.62354,-9.7908,1.3486
10.878,556.52,0.61375,-9.7908,1.3526
10.879,556.52,0.60396,-9.7908,1.3567
10.88,556.52,0.59417,-9.7907,1.3609
10.881,556.52,0.58438,-9.7907,1.3652
10.882,556.52,0.57459,-9.7907,1.3695
10.883,556.52,0.56479,-9.7907,1.374
10.884,556.52,0.555,-9.7907,1.3786
10.885,556.52,0.54521,-9.7907,1.3833
10.886,556.52,0.53542,-9.7907,1.3882
10.887,556.52,0.52563,-9.7907,1.3931
10.888,556.52,0.51584,-9.7907,1.3982
10.889,556.52,0.50605,-9.7907,1.4034
10.89,556.53,0.49626,-9.7907,1.4087
10.891,556.53,0.48647,-9.7907,1.4142
10.892,556.53,0.47668,-9.7907,1.4199
10.893,556.53,0.46689,-9.7907,1.4257
10.894,556.53,0.4571,-9.7906,1.4317
10.895,556.53,0.44731,-9.7906,1.4378
10.896,556.53,0.43752,-9.7906,1.4442
10.897,556.53,0.42773,-9.7906,1.4507
10.898,556.53,0.41793,-9.7906,1.4574
10.899,556.53,0.40814,-9.7906,1.4644
10.9,556.53,0.39835,-9.7906,1.4716
10.901,556.53,0.38856,-9.7906,1.479
10.902,556.53,0.37877,-9.7906,1.4867
10.903,556.53,0.36898,-9.7906,1.4947
10.904,556.53,0.35919,-9.7906,1.503
10.905,556.53,0.3494,-9.7906,1.5116
10.906,556.53,0.33961,-9.7906,1.5205
10.907,556.53,0.32982,-9.7906,1.5298
10.908,556.53,0.32003,-9.7906,1.5394
10.909,556.53,0.31024,-9.7906,1.5494
10.91,556.53,0.30045,-9.7906,1.5599
10.911,556.53,0.29066,-9.7906,1.5709
10.912,556.53,0.28087,-9.7905,1.5823
10.913,556.53,0.27108,-9.7905,1.5943
10.914,556.53,0.26129,-9.7905,1.6069
10.915,556.53,0.25149,-9.7905,1.6201
10.916,556.53,0.2417,-9.7905,1.634
10.917,556.53,0.23191,-9.7905,1.6487
10.918,556.54,0.22212,-9.7905,1.6642
10.919,556.54,0.21233,-9.7905,1.6805
10.92,556.54,0.20254,-9.7905,1.6979
10.921,556.54,0.19275,-9.7905,1.7164
10.922,556.54,0.18296,-9.7905,1.736
10.923,556.54,0.17317,-9.7905,1.757
10.924,556.54,0.16338,-9.7905,1.7794
10.925,556.54,0.15359,-9.7905,1.8035
10.926,556.54,0.1438,-9.7905,1.8294
10.927,556.54,0.13401,-9.7905,1.8572
10.928,556.54,0.12422,-9.7905,1.8874
10.929,556.54,0.11443,-9.7905,1.92
10.93,556.54,0.10464,-9.7905,1.9554
10.931,556.54,0.094847,-9.7905,1.9937
10.932,556.54,0.085056,-9.7905,2.0352
10.933,556.54,0.075266,-9.7905,2.08
10.934,556.54,0.065475,-9.7905,2.1279
10.935,556.54,0.055685,-9.7905,2.1784
10.936,556.54,0.045895,-9.7905,2.2302
10.937,556.54,0.036104,-9.7905,2.2725
10.938,556.54,0.026314,-9.7905,2.2725
10.939,556.54,0.016523,-9.7905,2.2725
10.94,556.54,0.0067327,-9.7905,2.2725
10.941,556.54,-0.0030578,-9.7905,2.2725
10.942,556.54,-0.012848,-9.7905,2.2725
10.943,556.54,-0.022639,-9.7905,2.2725
10.944,556.54,-0.032429,-9.7905,2.2725
10.945,556.54,-0.04222,-9.7905,2.2495
10.946,556.54,-0.05201,-9.7905,2.1978
10.947,556.54,-0.061801,-9.7905,2.1466
10.948,556.54,-0.071591,-9.7905,2.0977
10.949,556.54,-0.081381,-9.7904,2.0517
10.95,556.54,-0.091172,-9.7904,2.0089
10.951,556.54,-0.10096,-9.7904,1.9694
10.952,556.54,-0.11075,-9.7904,1.933
10.953,556.54,-0.12054,-9.7904,1.8993
10.954,556.54,-0.13033,-9.7904,1.8683
10.955,556.54,-0.14012,-9.7904,1.8396
10.956,556.54,-0.14991,-9.7904,1.813
10.957,556.54,-0.1597,-9.7904,1.7882
10.958,556.54,-0.1695,-9.7904,1.7652
10.959,556.54,-0.17929,-9.7904,1.7437
10.96,556.54,-0.18908,-9.7904,1.7236
10.961,556.54,-0.19887,-9.7904,1.7047
10.962,556.54,-0.20866,-9.7904,1.6869
10.963,556.54,-0.21845,-9.7904,1.6702
10.964,556.54,-0.22824,-9.7904,1.6544
10.965,556.53,-0.23803,-9.7904,1.6394
10.966,556.53,-0.24782,-9.7904,1.6253
10.967,556.53,-0.25761,-9.7904,1.6118
10.968,556.53,-0.2674,-9.7904,1.599
10.969,556.53,-0.27719,-9.7904,1.5868
10.97,556.53,-0.28698,-9.7904,1.5751
10.971,556.53,-0.29677,-9.7904,1.564
10.972,556.53,-0.30656,-9.7904,1.5533
10.973,556.53,-0.31635,-9.7903,1.5431
10.974,556.53,-0.32614,-9.7903,1.5333
10.975,556.53,-0.33593,-9.7903,1.5239
10.976,556.53,-0.34572,-9.7903,1.5149
10.977,556.53,-0.35551,-9.7903,1.5062
10.978,556.53,-0.3653,-9.7903,1.4978
10.979,556.53,-0.37509,-9.7903,1.4897
10.98,556.53,-0.38488,-9.7903,1.4819
10.981,556.53,-0.39467,-9.7903,1.4744
10.982,556.53,-0.40446,-9.7903,1.4671
10.983,556.53,-0.41425,-9.7903,1.46
10.984,556.53,-0.42404,-9.7903,1.4532
10.985,556.53,-0.43383,-9.7903,1.4466
10.986,556.53,-0.44363,-9.7903,1.4402
11.038,556.49,-0.95342,-9.7879,NaN
11.09,556.43,-1.4534,-9.7791,NaN
11.141,556.34,-1.9534,-9.7642,NaN
11.192,556.23,-2.4534,-9.743,NaN
11.244,556.09,-2.9534,-9.7156,NaN
11.295,555.92,-3.4534,-9.682,NaN
11.347,555.73,-3.9534,-9.6422,NaN
11.399,555.51,-4.4534,-9.5962,NaN
11.452,555.27,-4.9534,-9.544,NaN
11.504,554.99,-5.4534,-9.4855,NaN
11.557,554.69,-5.9534,-9.4209,NaN
11.611,554.36,-6.4534,-9.35,NaN
11.665,554,-6.9534,-9.2729,NaN
11.719,553.61,-7.4534,-9.1895,NaN
11.774,553.18,-7.9534,-9.1,NaN
11.83,552.73,-8.4534,-9.0042,NaN
11.886,552.24,-8.9534,-8.9022,NaN
11.943,551.71,-9.4534,-8.794,NaN
12,551.16,-9.9534,-8.6795,NaN
12.059,550.56,-10.453,-8.5588,NaN
12.118,549.92,-10.953,-8.4319,NaN
12.178,549.25,-11.453,-8.2987,NaN
12.24,548.53,-11.953,-8.1593,NaN
12.302,547.77,-12.453,-8.0137,NaN
12.366,546.96,-12.953,-7.8618,NaN
12.43,546.11,-13.453,-7.7036,NaN
12.497,545.2,-13.953,-7.5392,NaN
12.565,544.23,-14.453,-7.3686,NaN
12.634,543.21,-14.953,-7.1916,NaN
12.705,542.13,-15.453,-7.0084,NaN
12.779,540.98,-15.953,-6.819,NaN
12.854,539.75,-16.453,-6.6232,NaN
12.932,538.45,-16.953,-6.4212,NaN
13.013,537.07,-17.453,-6.2128,NaN
13.096,535.59,-17.953,-5.9982,NaN
13.183,534.02,-18.453,-5.7772,NaN
13.273,532.33,-18.953,-5.5499,NaN
13.367,530.52,-19.453,-5.3163,NaN
13.465,528.58,-19.953,-5.0763,NaN
13.569,526.49,-20.453,-4.8299,NaN
13.678,524.23,-20.953,-4.5771,NaN
13.794,521.78,-21.453,-4.3179,NaN
13.917,519.1,-21.953,-4.0522,NaN
14.049,516.16,-22.453,-3.7801,NaN
14.192,512.92,-22.953,-3.5014,NaN
14.348,509.31,-23.453,-3.2161,NaN
14.519,505.26,-23.953,-2.9241,NaN
14.709,500.65,-24.453,-2.6254,NaN
14.925,495.32,-24.953,-2.3198,NaN
15.174,489.05,-25.453,-2.007,NaN
15.47,481.43,-25.953,-1.6867,NaN
15.838,471.78,-26.453,-1.3586,NaN
16.327,458.72,-26.953,-1.0219,NaN
16.827,445.16,-27.291,-0.67505,NaN
17.327,431.46,-27.507,-0.43232,NaN
17.827,417.67,-27.642,-0.27016,NaN
18.327,403.83,-27.724,-0.16289,NaN
18.827,389.95,-27.77,-0.092413,NaN
19.327,376.06,-27.793,-0.04633,NaN
19.827,362.17,-27.801,-0.016306,NaN
20.327,348.27,-27.799,0.003197,NaN
20.827,334.37,-27.792,0.01583,NaN
21.327,320.47,-27.78,0.023987,NaN
21.827,306.59,-27.765,0.029233,NaN
22.327,292.71,-27.749,0.032588,NaN
22.827,278.84,-27.731,0.034715,NaN
23.327,264.98,-27.713,0.036047,NaN
23.827,251.13,-27.695,0.036863,NaN
24.327,237.28,-27.676,0.037346,NaN
24.827,223.45,-27.657,0.037612,NaN
25.327,209.63,-27.638,0.037739,NaN
25.827,195.81,-27.62,0.037776,NaN
26.327,182.01,-27.601,0.037755,NaN
26.331,181.92,-27.101,157.31,NaN
26.334,181.83,-26.601,151.31,NaN
26.337,181.74,-26.101,145.42,NaN
26.341,181.65,-25.601,139.64,NaN
26.345,181.55,-25.101,133.97,NaN
26.349,181.46,-24.601,128.41,NaN
26.353,181.36,-24.101,122.96,NaN
26.357,181.26,-23.601,117.62,NaN
26.361,181.15,-23.101,112.39,NaN
26.366,181.05,-22.601,107.27,NaN
26.371,180.94,-22.101,102.26,NaN
26.376,180.82,-21.601,97.358,NaN
26.381,180.71,-21.101,92.566,NaN
26.387,180.59,-20.601,87.883,NaN
26.393,180.47,-20.101,83.31,NaN
26.4,180.34,-19.601,78.847,NaN
26.406,180.21,-19.101,74.493,NaN
26.413,180.08,-18.601,70.249,NaN
26.421,179.94,-18.101,66.114,NaN
26.429,179.8,-17.601,62.089,NaN
26.438,179.65,-17.101,58.174,NaN
26.447,179.49,-16.601,54.368,NaN
